ano,municipio,cultura,area_plantada_ha,precipitacao_mm,temp_media_c,rendimento_kg_ha,producao_t
2017,São Miguel do Oeste,Arroz,3062,2458.1,23.1,5873.1,17983.57
2017,São Miguel do Oeste,Arroz,2365,1882.3,20.5,5997.1,14183.15
2017,São Miguel do Oeste,Arroz,5266,2227.9,26.6,6117.1,32212.77
2017,São Miguel do Oeste,Feijão,2579,2003.2,21.1,1461.0,3767.91
2017,São Miguel do Oeste,Feijão,3198,1298.6,22.8,1343.3,4295.74
2017,São Miguel do Oeste,Feijão,5368,1592.6,15.1,1337.2,7178.33
2017,São Miguel do Oeste,Feijão,7778,1904.4,16.3,1494.7,11625.73
2017,São Miguel do Oeste,Feijão,6017,1676.9,21.6,1615.6,9721.18
2017,São Miguel do Oeste,Feijão,7888,2189.5,22.2,1425.6,11245.36
2017,São Miguel do Oeste,Mandioca,4262,866.8,18.0,12838.0,54715.45
2017,São Miguel do Oeste,Mandioca,4939,1475.0,20.7,13853.2,68421.17
2017,São Miguel do Oeste,Mandioca,3320,1838.0,17.5,13574.2,45066.38
2017,São Miguel do Oeste,Mandioca,5258,1997.4,18.8,14243.7,74893.45
2017,São Miguel do Oeste,Mandioca,4305,1840.2,18.9,14198.7,61125.62
2017,São Miguel do Oeste,Mandioca,7148,1799.5,19.6,15039.9,107504.96
2017,São Miguel do Oeste,Cana-de-açúcar,7102,1529.2,18.2,72829.9,517238.05
2017,São Miguel do Oeste,Cana-de-açúcar,1071,1751.1,24.1,71292.1,76353.81
2017,São Miguel do Oeste,Cana-de-açúcar,7059,966.7,21.7,70299.1,496241.44
2017,São Miguel do Oeste,Cana-de-açúcar,5261,2189.8,25.5,69792.3,367177.43
2017,São Miguel do Oeste,Cana-de-açúcar,4612,1633.9,19.2,70595.0,325584.22
2017,São Miguel do Oeste,Cana-de-açúcar,1735,2340.0,17.1,68111.8,118173.93
2017,São Miguel do Oeste,Café,2032,1686.2,23.2,1703.7,3461.83
2017,São Miguel do Oeste,Café,2871,1550.2,19.8,1710.2,4909.92
2017,São Miguel do Oeste,Café,1991,2564.7,20.4,1738.5,3461.26
2017,São Miguel do Oeste,Café,2578,1891.3,19.6,1880.2,4847.08
2017,São Miguel do Oeste,Café,7395,1774.2,22.1,1982.7,14662.36
2017,São Miguel do Oeste,Café,6775,1250.4,20.0,1670.0,11313.92
2017,São Miguel do Oeste,Algodão,5017,1949.9,17.6,4091.6,20527.4
2017,São Miguel do Oeste,Algodão,6935,1241.3,16.9,3762.4,26091.99
2017,São Miguel do Oeste,Algodão,956,2061.9,23.4,3832.1,3663.45
2017,São Miguel do Oeste,Algodão,4692,2130.3,22.0,4063.6,19066.52
2017,São Miguel do Oeste,Algodão,2916,1687.5,25.4,4038.2,11775.27
2017,São Miguel do Oeste,Algodão,7775,1880.0,22.9,4164.3,32377.23
2017,São Miguel do Oeste,Girassol,5719,1775.0,24.9,1731.3,9901.56
2017,São Miguel do Oeste,Girassol,6043,1375.0,24.7,1713.0,10351.61
2017,São Miguel do Oeste,Girassol,1080,2366.1,22.7,1724.6,1862.55
2017,São Miguel do Oeste,Girassol,5142,2356.8,18.0,1742.0,8957.43
2017,São Miguel do Oeste,Girassol,464,1641.0,20.5,2082.6,966.33
2017,São Miguel do Oeste,Girassol,3422,1243.7,18.8,1859.7,6364.06
2017,Descanso,Soja,2595,2728.0,24.8,3345.7,8682.22
2017,Descanso,Soja,2793,1326.6,24.6,3013.4,8416.42
2017,Descanso,Soja,7491,1624.7,22.9,3152.7,23617.04
2017,Descanso,Soja,4533,1635.2,27.8,2928.6,13275.22
2017,Descanso,Soja,7450,1839.4,23.0,3449.3,25697.12
2017,Descanso,Soja,1574,2054.3,19.8,3011.1,4739.4
2017,Descanso,Milho,6450,2303.3,25.0,5851.9,37744.78
2017,Descanso,Milho,284,1826.8,22.3,5853.2,1662.31
2017,Descanso,Milho,7818,1520.0,25.9,5708.4,44627.96
2017,Descanso,Milho,347,832.8,20.5,5397.9,1873.08
2017,Descanso,Milho,1032,1812.8,17.6,5155.3,5320.28
2017,Descanso,Milho,6444,1835.4,26.1,5185.0,33412.1
2017,Descanso,Trigo,2666,1765.5,26.6,2648.2,7060.21
2017,Descanso,Trigo,5555,2472.9,23.1,2559.2,14216.52
2017,Descanso,Trigo,649,1762.6,20.2,2696.5,1750.03
2017,Descanso,Trigo,5556,2244.1,19.4,2437.6,13543.4
2017,Descanso,Trigo,2335,2365.5,20.7,2721.3,6354.15
2017,Descanso,Trigo,7377,1820.4,23.4,2541.5,18748.77
2017,Descanso,Arroz,3814,1511.7,26.9,5698.3,21733.4
2017,Descanso,Arroz,6866,1855.9,23.6,5862.9,40254.49
2017,Descanso,Arroz,310,1602.4,21.9,5924.5,1836.6
2017,Descanso,Arroz,395,2104.2,20.6,5939.2,2346.0
2017,Descanso,Arroz,699,2075.6,19.8,6222.4,4349.45
2017,Descanso,Arroz,5360,1123.3,24.4,6493.8,34806.86
2017,Descanso,Feijão,4857,1146.4,18.8,1181.5,5738.49
2017,Descanso,Feijão,7000,2061.0,24.1,1405.7,9839.62
2017,Descanso,Feijão,4990,2212.9,20.1,1348.3,6728.03
2017,Descanso,Feijão,3901,2295.8,21.1,1240.3,4838.32
2017,Descanso,Feijão,7142,884.0,17.6,1265.5,9038.37
2017,Descanso,Feijão,3837,1889.6,23.6,1324.4,5081.64
2017,Descanso,Mandioca,509,2450.5,22.0,14423.0,7341.33
2017,Descanso,Mandioca,7303,1581.0,16.3,13977.3,102075.99
2017,Descanso,Mandioca,1384,1233.0,25.8,14343.9,19852.01
2017,Descanso,Mandioca,3762,1923.7,24.2,13467.6,50665.12
2017,Descanso,Mandioca,4538,1211.8,27.1,13549.2,61486.27
2017,Descanso,Mandioca,5034,1857.4,22.4,14767.7,74340.79
2017,Descanso,Cana-de-açúcar,7592,2694.9,27.8,77559.2,588829.21
2017,Descanso,Cana-de-açúcar,5710,1335.2,25.5,78921.4,450641.15
2017,Descanso,Cana-de-açúcar,1808,1455.8,23.5,76493.9,138300.97
2017,Descanso,Cana-de-açúcar,7869,1915.6,18.9,84350.3,663752.84
2017,Descanso,Cana-de-açúcar,4820,1370.4,24.4,76615.6,369287.42
2017,Descanso,Cana-de-açúcar,1867,1682.8,18.7,79312.2,148075.82
2017,Descanso,Café,4138,1560.0,22.0,1704.2,7051.8
2017,Descanso,Café,915,2106.4,18.0,1548.8,1417.11
2017,Descanso,Café,7515,500.0,22.0,1495.8,11241.19
2017,Descanso,Café,6978,1489.1,24.6,1682.3,11739.26
2017,Descanso,Café,461,1032.1,22.7,1504.4,693.54
2017,Descanso,Café,5893,2587.3,20.3,1613.3,9507.14
2017,Descanso,Algodão,7226,1282.7,20.4,3924.9,28361.14
2017,Descanso,Algodão,2846,1421.1,26.6,3800.4,10815.86
2017,Descanso,Algodão,7289,2101.5,19.4,3985.3,29049.2
2017,Descanso,Algodão,1688,1725.8,22.1,3885.8,6559.17
2017,Descanso,Algodão,3307,1683.8,19.7,3800.0,12566.59
2017,Descanso,Algodão,5563,2202.0,24.1,4039.6,22472.12
2017,Descanso,Girassol,1926,1691.6,21.3,2003.9,3859.44
2017,Descanso,Girassol,3825,1382.1,23.3,1919.0,7340.13
2017,Descanso,Girassol,2480,1864.6,22.6,1943.0,4818.74
2017,Descanso,Girassol,4665,1805.6,23.0,2092.0,9759.23
2017,Descanso,Girassol,4353,1459.4,23.8,1747.7,7607.71
2017,Descanso,Girassol,7875,2349.5,19.6,1840.3,14492.08
2017,Guaraciaba,Soja,1882,1750.4,22.7,3232.1,6082.9
2017,Guaraciaba,Soja,7559,1084.3,23.0,3175.3,24001.9
2017,Guaraciaba,Soja,4083,1097.6,24.1,2933.3,11976.7
2017,Guaraciaba,Soja,3388,2998.3,19.5,2754.4,9331.86
2017,Guaraciaba,Soja,2751,1927.0,18.5,3218.0,8852.81
2017,Guaraciaba,Soja,2021,1927.6,25.0,3256.6,6581.61
2017,Guaraciaba,Milho,6307,787.3,24.4,4957.2,31265.34
2017,Guaraciaba,Milho,5182,2303.8,21.8,5801.9,30065.66
2017,Guaraciaba,Milho,1859,2529.1,19.9,5396.1,10031.36
2017,Guaraciaba,Milho,4124,3066.2,19.5,5062.6,20878.09
2017,Guaraciaba,Milho,3330,1562.0,27.3,4438.0,14778.67
2017,Guaraciaba,Milho,7585,2020.1,21.5,5145.7,39029.78
2017,Guaraciaba,Trigo,6323,1634.8,24.9,2543.9,16084.84
2017,Guaraciaba,Trigo,3681,1674.7,22.2,2838.9,10449.85
2017,Guaraciaba,Trigo,7169,1644.0,22.7,2474.4,17738.72
2017,Guaraciaba,Trigo,1647,1931.8,20.7,2926.7,4820.27
2017,Guaraciaba,Trigo,5440,2171.7,17.1,2460.5,13384.88
2017,Guaraciaba,Trigo,3027,2395.3,19.0,2765.6,8371.47
2017,Guaraciaba,Arroz,4914,2454.7,23.1,5821.2,28605.23
2017,Guaraciaba,Arroz,7798,1117.5,25.3,5732.4,44701.62
2017,Guaraciaba,Arroz,7620,2254.6,21.2,5543.3,42239.69
2017,Guaraciaba,Arroz,6050,1592.1,22.5,5828.2,35260.76
2017,Guaraciaba,Arroz,1538,1635.8,20.1,5518.7,8487.74
2017,Guaraciaba,Arroz,1342,1931.2,22.5,6063.9,8137.75
2017,Guaraciaba,Feijão,6267,1907.7,23.1,1332.6,8351.5
2017,Guaraciaba,Feijão,4396,1626.5,20.7,1496.5,6578.62
2017,Guaraciaba,Feijão,3061,1824.5,23.1,1518.5,4648.23
2017,Guaraciaba,Feijão,2418,1614.3,22.1,1328.3,3211.83
2017,Guaraciaba,Feijão,2074,1870.5,23.7,1431.2,2968.28
2017,Guaraciaba,Feijão,4968,2388.8,22.3,1507.6,7489.89
2017,Guaraciaba,Mandioca,6430,1749.3,19.8,13853.6,89078.9
2017,Guaraciaba,Mandioca,4037,1946.5,20.0,14889.2,60107.83
2017,Guaraciaba,Mandioca,7662,2434.8,19.9,14525.4,111293.31
2017,Guaraciaba,Mandioca,4392,1494.3,22.3,13611.6,59782.14
2017,Guaraciaba,Mandioca,6178,1407.3,16.6,13678.3,84504.72
2017,Guaraciaba,Mandioca,2819,2141.9,24.9,13606.4,38356.37
2017,Guaraciaba,Cana-de-açúcar,553,2155.9,20.3,79294.1,43849.62
2017,Guaraciaba,Cana-de-açúcar,687,1288.2,25.2,77893.1,53512.55
2017,Guaraciaba,Cana-de-açúcar,6532,1748.3,24.1,74500.5,486637.11
2017,Guaraciaba,Cana-de-açúcar,6586,1788.2,23.8,72591.9,478090.37
2017,Guaraciaba,Cana-de-açúcar,2396,1328.1,20.9,80980.4,194029.13
2017,Guaraciaba,Cana-de-açúcar,5318,2341.4,19.8,69553.1,369883.33
2017,Guaraciaba,Café,4949,2525.8,26.6,1360.6,6733.51
2017,Guaraciaba,Café,7609,1681.2,23.0,1748.9,13307.11
2017,Guaraciaba,Café,2178,2767.6,21.1,1557.2,3391.54
2017,Guaraciaba,Café,7993,1675.3,21.5,1741.8,13922.6
2017,Guaraciaba,Café,70,1514.3,22.2,1819.1,127.34
2017,Guaraciaba,Café,7855,1926.7,17.9,1595.0,12529.07
2017,Guaraciaba,Algodão,6703,998.8,20.9,4194.2,28113.63
2017,Guaraciaba,Algodão,7745,2215.4,20.7,3703.0,28679.7
2017,Guaraciaba,Algodão,6336,1739.7,21.7,4233.7,26824.92
2017,Guaraciaba,Algodão,5829,1414.0,22.5,3684.5,21476.87
2017,Guaraciaba,Algodão,4996,1862.7,23.7,3383.3,16903.11
2017,Guaraciaba,Algodão,3297,1251.6,19.8,3795.3,12513.13
2017,Guaraciaba,Girassol,4477,1301.9,18.3,1718.3,7692.72
2017,Guaraciaba,Girassol,6442,1661.6,19.1,1741.2,11216.87
2017,Guaraciaba,Girassol,3246,1286.3,23.5,2089.3,6781.91
2017,Guaraciaba,Girassol,3223,2246.9,23.7,1831.3,5902.19
2017,Guaraciaba,Girassol,2419,2199.3,21.1,1964.6,4752.42
2017,Guaraciaba,Girassol,3881,2210.9,22.4,2061.9,8002.15
2017,Anchieta,Soja,1559,2295.8,18.5,3135.6,4888.43
2017,Anchieta,Soja,690,1555.3,24.7,2882.5,1988.9
2017,Anchieta,Soja,58,1904.2,17.6,3078.1,178.53
2017,Anchieta,Soja,6711,1514.0,21.4,3224.7,21641.01
2017,Anchieta,Soja,717,2376.3,24.5,3498.7,2508.54
2017,Anchieta,Soja,7882,2279.7,25.1,2808.6,22137.25
2017,Anchieta,Milho,6484,1657.9,22.9,5454.6,35367.52
2017,Anchieta,Milho,1829,932.2,22.6,5314.4,9720.11
2017,Anchieta,Milho,5433,1559.9,16.3,4996.5,27145.77
2017,Anchieta,Milho,5046,1006.9,21.9,5814.1,29338.16
2017,Anchieta,Milho,598,1515.7,21.7,5158.0,3084.47
2017,Anchieta,Milho,1195,1834.5,22.7,5503.3,6576.47
2017,Anchieta,Trigo,2531,1355.0,20.0,2513.9,6362.77
2017,Anchieta,Trigo,1987,2442.3,22.6,2516.9,5001.1
2017,Anchieta,Trigo,5764,1568.7,25.2,2696.7,15544.01
2017,Anchieta,Trigo,3444,2006.5,23.1,2787.2,9599.27
2017,Anchieta,Trigo,5412,1592.2,24.5,2748.2,14873.09
2017,Anchieta,Trigo,6262,1746.1,20.7,2862.5,17924.75
2017,Anchieta,Arroz,5970,1579.6,21.1,5704.9,34058.08
2017,Anchieta,Arroz,5084,1850.6,14.6,5765.1,29309.93
2017,Anchieta,Arroz,4876,1369.0,22.1,5987.6,29195.62
2017,Anchieta,Arroz,5813,1956.9,18.6,5237.5,30445.3
2017,Anchieta,Arroz,6701,1573.5,23.5,5510.2,36923.96
2017,Anchieta,Arroz,747,1352.8,23.0,5560.7,4153.86
2017,Anchieta,Feijão,4029,803.7,22.7,1214.5,4893.11
2017,Anchieta,Feijão,7631,1359.9,21.4,1519.8,11597.65
2017,Anchieta,Feijão,685,1678.5,23.5,1595.4,1092.86
2017,Anchieta,Feijão,3628,2582.2,21.6,1203.7,4366.95
2017,Anchieta,Feijão,2040,1665.4,22.2,1526.4,3113.95
2017,Anchieta,Feijão,6818,1861.4,14.6,1199.8,8180.41
2017,Anchieta,Mandioca,4925,944.1,24.7,13579.7,66880.25
2017,Anchieta,Mandioca,3534,1704.9,19.8,12779.7,45163.53
2017,Anchieta,Mandioca,5078,1104.3,18.9,12703.5,64508.5
2017,Anchieta,Mandioca,3280,2140.3,22.1,15322.2,50256.97
2017,Anchieta,Mandioca,6122,1596.0,19.5,14176.6,86789.35
2017,Anchieta,Mandioca,3303,2564.8,22.0,14080.3,46507.08
2017,Anchieta,Cana-de-açúcar,3835,1573.3,26.4,69984.4,268390.16
2017,Anchieta,Cana-de-açúcar,7247,2059.9,21.8,71626.0,519073.51
2017,Anchieta,Cana-de-açúcar,5085,762.5,26.2,75525.2,384045.54
2017,Anchieta,Cana-de-açúcar,580,1557.8,21.9,84361.4,48929.63
2017,Anchieta,Cana-de-açúcar,1617,2055.0,19.1,61199.2,98959.15
2017,Anchieta,Cana-de-açúcar,2115,1262.1,21.4,74263.6,157067.51
2017,Anchieta,Café,3509,1574.8,19.6,1657.1,5814.87
2017,Anchieta,Café,2227,1518.1,26.7,1644.3,3661.8
2017,Anchieta,Café,3586,1067.8,16.3,1461.4,5240.61
2017,Anchieta,Café,2127,1622.3,24.5,1714.1,3645.99
2017,Anchieta,Café,3819,1838.6,24.5,1675.5,6398.56
2017,Anchieta,Café,5571,2005.7,24.2,1638.3,9126.73
2017,Anchieta,Algodão,3623,1962.9,20.9,3948.3,14304.53
2017,Anchieta,Algodão,5617,2642.7,23.5,3798.8,21338.03
2017,Anchieta,Algodão,6304,1611.7,23.7,3451.0,21754.92
2017,Anchieta,Algodão,5881,1586.4,17.9,4083.8,24016.73
2017,Anchieta,Algodão,6190,1896.6,13.4,4218.9,26115.22
2017,Anchieta,Algodão,758,2102.7,24.5,4325.6,3278.79
2017,Anchieta,Girassol,5885,2256.0,20.1,1844.9,10857.36
2017,Anchieta,Girassol,5222,1414.2,19.1,1793.3,9364.63
2017,Anchieta,Girassol,6798,1576.1,19.2,2089.9,14206.9
2017,Anchieta,Girassol,7555,1751.5,20.4,1961.8,14821.48
2017,Anchieta,Girassol,176,1865.7,22.3,2044.3,359.8
2017,Anchieta,Girassol,1632,1207.7,21.0,1863.7,3041.54
2017,Belmonte,Soja,811,1305.1,21.8,2964.5,2404.2
2017,Belmonte,Soja,1522,1775.9,17.0,3021.1,4598.12
2017,Belmonte,Soja,6775,1683.6,19.5,3575.7,24225.21
2017,Belmonte,Soja,2522,2208.2,20.0,2949.8,7439.28
2017,Belmonte,Soja,6971,1932.8,20.9,3307.6,23057.53
2017,Belmonte,Soja,550,1231.4,22.4,3104.5,1707.5
2017,Belmonte,Milho,4304,1960.0,20.7,5406.5,23269.79
2017,Belmonte,Milho,1051,1972.5,24.7,5366.9,5640.59
2017,Belmonte,Milho,5173,1740.8,20.8,5634.2,29145.49
2017,Belmonte,Milho,5398,1864.7,23.6,5385.9,29072.96
2017,Belmonte,Milho,3587,2046.6,23.4,5205.6,18672.4
2017,Belmonte,Milho,4907,1358.1,24.8,5305.0,26031.72
2017,Belmonte,Trigo,6601,2364.1,24.9,2276.2,15025.35
2017,Belmonte,Trigo,6597,1394.7,20.2,2410.0,15899.03
2017,Belmonte,Trigo,3639,1614.6,24.9,2516.0,9155.8
2017,Belmonte,Trigo,3023,2105.4,22.9,2582.5,7806.81
2017,Belmonte,Trigo,7871,2101.2,25.4,2360.2,18576.77
2017,Belmonte,Trigo,3906,1999.7,22.9,2741.9,10709.74
2017,Belmonte,Arroz,7442,1413.6,22.8,6510.5,48451.15
2017,Belmonte,Arroz,259,1968.4,21.0,6191.9,1603.69
2017,Belmonte,Arroz,4305,1298.7,19.1,6021.4,25922.13
2017,Belmonte,Arroz,484,1862.0,22.6,5783.3,2799.1
2017,Belmonte,Arroz,5991,2107.5,22.4,5643.5,33810.47
2017,Belmonte,Arroz,6219,983.0,21.7,5634.2,35039.16
2017,Belmonte,Feijão,6622,1818.4,20.6,1358.7,8997.11
2017,Belmonte,Feijão,5922,1673.9,21.2,1481.5,8773.44
2017,Belmonte,Feijão,6957,1898.9,17.1,1238.1,8613.37
2017,Belmonte,Feijão,3903,1591.0,21.1,1397.9,5455.88
2017,Belmonte,Feijão,7350,2214.0,17.9,1286.6,9456.2
2017,Belmonte,Feijão,1811,2482.1,26.2,1268.8,2297.74
2017,Belmonte,Mandioca,5037,1820.0,19.3,13865.9,69842.79
2017,Belmonte,Mandioca,1591,1476.4,21.8,15783.1,25110.85
2017,Belmonte,Mandioca,6768,1331.9,23.1,15039.9,101789.81
2017,Belmonte,Mandioca,2418,1475.8,24.1,14069.5,34020.05
2017,Belmonte,Mandioca,7521,2103.9,20.7,14527.5,109261.38
2017,Belmonte,Mandioca,6946,1538.0,21.4,14237.8,98896.05
2017,Belmonte,Cana-de-açúcar,4085,1322.2,21.9,79909.5,326430.18
2017,Belmonte,Cana-de-açúcar,2499,1575.3,23.7,64644.6,161546.94
2017,Belmonte,Cana-de-açúcar,2423,1633.4,21.9,71269.5,172686.0
2017,Belmonte,Cana-de-açúcar,130,1382.7,23.6,69596.8,9047.59
2017,Belmonte,Cana-de-açúcar,6149,1696.4,25.8,74090.5,455582.67
2017,Belmonte,Cana-de-açúcar,64,1896.5,23.5,80399.9,5145.6
2017,Belmonte,Café,3351,2184.8,20.2,1568.2,5255.06
2017,Belmonte,Café,2077,1430.9,23.0,1746.9,3628.41
2017,Belmonte,Café,4840,1732.1,21.3,1750.1,8470.37
2017,Belmonte,Café,2325,1457.0,21.6,1719.3,3997.33
2017,Belmonte,Café,2891,1806.9,21.9,1649.7,4769.3
2017,Belmonte,Café,6641,2225.3,25.9,1343.0,8918.82
2017,Belmonte,Algodão,5659,2087.9,24.9,3769.4,21330.93
2017,Belmonte,Algodão,1489,1538.8,20.7,3751.3,5585.67
2017,Belmonte,Algodão,2628,1360.1,20.0,3504.3,9209.31
2017,Belmonte,Algodão,67,1179.5,18.5,3932.0,263.45
2017,Belmonte,Algodão,2916,2067.6,23.2,3944.4,11501.97
2017,Belmonte,Algodão,1530,1493.9,23.8,3669.5,5614.29
2017,Belmonte,Girassol,5838,2269.9,21.5,1814.5,10593.07
2017,Belmonte,Girassol,2850,1330.9,21.5,1819.7,5186.02
2017,Belmonte,Girassol,736,2011.2,26.1,1780.1,1310.15
2017,Belmonte,Girassol,1334,818.9,18.9,1655.0,2207.72
2017,Belmonte,Girassol,3259,1709.5,22.1,2083.9,6791.29
2017,Belmonte,Girassol,5612,1706.3,23.6,1850.8,10386.83
2017,Paraíso,Soja,2286,1890.4,22.1,3429.8,7840.41
2017,Paraíso,Soja,3859,1611.3,25.0,2741.4,10579.23
2017,Paraíso,Soja,6448,2280.8,21.8,3313.9,21368.18
2017,Paraíso,Soja,4650,1452.1,18.7,3313.4,15407.3
2017,Paraíso,Soja,7864,2180.1,19.1,3317.0,26084.73
2017,Paraíso,Soja,5231,1894.7,26.9,3006.7,15728.14
2017,Paraíso,Milho,378,1731.0,23.7,4689.0,1772.45
2017,Paraíso,Milho,3678,2413.9,20.7,5333.5,19616.57
2017,Paraíso,Milho,7684,2216.0,20.6,5688.3,43708.59
2017,Paraíso,Milho,5245,1954.2,20.8,6070.0,31837.29
2017,Paraíso,Milho,3381,1851.3,18.4,5755.6,19459.61
2017,Paraíso,Milho,2191,1630.3,22.7,5321.6,11659.69
2017,Paraíso,Trigo,5342,1568.5,17.8,2427.8,12969.06
2017,Paraíso,Trigo,6650,1937.8,19.7,2857.5,19002.66
2017,Paraíso,Trigo,5115,1797.1,19.4,2764.0,14138.08
2017,Paraíso,Trigo,4788,2084.3,22.0,2799.1,13402.31
2017,Paraíso,Trigo,1698,1919.6,22.3,2699.0,4582.86
2017,Paraíso,Trigo,1575,1440.8,17.5,2369.8,3732.51
2017,Paraíso,Arroz,3153,1090.5,18.0,5613.2,17698.41
2017,Paraíso,Arroz,4692,1419.1,20.4,5752.1,26988.95
2017,Paraíso,Arroz,7093,1913.2,18.0,6253.3,44354.31
2017,Paraíso,Arroz,969,1819.2,23.7,6286.6,6091.7
2017,Paraíso,Arroz,4503,2268.1,23.1,6363.9,28656.8
2017,Paraíso,Arroz,2641,1972.2,14.1,6412.3,16934.9
2017,Paraíso,Feijão,5691,1863.3,24.5,1434.5,8163.62
2017,Paraíso,Feijão,5064,862.3,18.7,1231.0,6233.94
2017,Paraíso,Feijão,4610,1342.3,21.4,1263.0,5822.25
2017,Paraíso,Feijão,3243,2493.4,17.1,1225.5,3974.42
2017,Paraíso,Feijão,2286,1407.7,27.7,1042.3,2382.79
2017,Paraíso,Feijão,626,1673.9,16.5,1265.3,792.08
2017,Paraíso,Mandioca,3149,1982.6,15.5,12829.5,40399.94
2017,Paraíso,Mandioca,6266,1656.3,21.9,14707.1,92154.64
2017,Paraíso,Mandioca,5074,1790.2,24.9,12123.5,61514.85
2017,Paraíso,Mandioca,6017,2610.7,20.0,14652.1,88161.9
2017,Paraíso,Mandioca,1476,1794.5,27.0,13155.2,19417.05
2017,Paraíso,Mandioca,1090,2670.7,26.4,15934.0,17368.04
2017,Paraíso,Cana-de-açúcar,5779,1670.7,19.9,78506.8,453690.89
2017,Paraíso,Cana-de-açúcar,4618,1585.9,23.2,65946.7,304541.86
2017,Paraíso,Cana-de-açúcar,4209,1700.3,26.2,70644.3,297341.85
2017,Paraíso,Cana-de-açúcar,3530,1183.4,15.9,69433.0,245098.56
2017,Paraíso,Cana-de-açúcar,5027,2528.8,14.8,72786.9,365899.94
2017,Paraíso,Cana-de-açúcar,3899,1519.3,22.7,77452.4,301986.85
2017,Paraíso,Café,6149,1189.1,27.1,1314.3,8081.72
2017,Paraíso,Café,7771,2709.7,22.3,1650.2,12823.85
2017,Paraíso,Café,4071,1940.3,20.6,1915.0,7795.97
2017,Paraíso,Café,4492,1470.3,23.9,1917.5,8613.21
2017,Paraíso,Café,2073,2000.1,21.1,1672.1,3466.35
2017,Paraíso,Café,3229,619.4,22.5,1505.3,4860.67
2017,Paraíso,Algodão,5316,2417.3,22.5,3784.2,20116.92
2017,Paraíso,Algodão,4886,1938.3,25.7,3322.3,16232.79
2017,Paraíso,Algodão,436,2242.9,20.4,3698.3,1612.46
2017,Paraíso,Algodão,2320,2057.2,21.2,3789.3,8791.28
2017,Paraíso,Algodão,3975,1436.1,18.2,3476.9,13820.49
2017,Paraíso,Algodão,7476,1764.2,24.2,3736.1,27931.42
2017,Paraíso,Girassol,598,1683.3,21.7,1939.7,1159.93
2017,Paraíso,Girassol,643,2334.1,23.3,1686.3,1084.31
2017,Paraíso,Girassol,7974,2120.4,25.4,1618.7,12907.7
2017,Paraíso,Girassol,4252,1364.6,23.2,2090.8,8890.15
2017,Paraíso,Girassol,569,1083.0,19.9,1838.3,1046.02
2017,Paraíso,Girassol,7587,2301.1,20.0,1767.4,13409.35
2017,Barra Bonita,Soja,7018,1908.5,25.0,3378.6,23711.03
2017,Barra Bonita,Soja,1572,1582.6,21.7,2847.4,4476.18
2017,Barra Bonita,Soja,4953,2189.2,19.7,3364.7,16665.27
2017,Barra Bonita,Soja,2924,2374.4,24.9,3134.9,9166.51
2017,Barra Bonita,Soja,6020,1480.4,21.5,3106.9,18703.56
2017,Barra Bonita,Soja,6238,2264.7,22.3,3007.9,18763.36
2017,Barra Bonita,Milho,4567,1394.3,20.0,5635.9,25739.1
2017,Barra Bonita,Milho,4790,1642.1,21.5,5453.9,26124.42
2017,Barra Bonita,Milho,3941,1536.5,18.9,4949.8,19507.05
2017,Barra Bonita,Milho,5225,2342.5,21.3,5663.0,29589.18
2017,Barra Bonita,Milho,2334,1570.4,22.9,6036.3,14088.83
2017,Barra Bonita,Milho,406,2760.2,18.1,5469.6,2220.66
2017,Barra Bonita,Trigo,2930,2053.8,22.4,2654.1,7776.39
2017,Barra Bonita,Trigo,7177,1549.4,22.4,2778.5,19941.04
2017,Barra Bonita,Trigo,4555,1187.8,19.0,2455.5,11184.74
2017,Barra Bonita,Trigo,3872,2300.3,21.9,2471.3,9568.88
2017,Barra Bonita,Trigo,5985,2347.3,20.2,2522.4,15096.66
2017,Barra Bonita,Trigo,60,1319.6,18.6,2763.3,165.8
2017,Barra Bonita,Arroz,3304,1407.8,16.6,5969.5,19723.09
2017,Barra Bonita,Arroz,1952,1163.4,15.6,5507.5,10750.64
2017,Barra Bonita,Arroz,4878,1613.0,22.0,6325.2,30854.22
2017,Barra Bonita,Arroz,4923,1333.7,21.7,5097.1,25093.19
2017,Barra Bonita,Arroz,3134,1447.3,22.5,5588.0,17512.66
2017,Barra Bonita,Arroz,6535,2033.9,25.0,5584.6,36495.49
2017,Barra Bonita,Feijão,1440,1561.0,20.6,1329.9,1915.05
2017,Barra Bonita,Feijão,2925,1157.4,18.4,1177.3,3443.55
2017,Barra Bonita,Feijão,764,2712.6,25.3,1270.6,970.77
2017,Barra Bonita,Feijão,4469,2405.1,18.7,1215.7,5433.01
2017,Barra Bonita,Feijão,4503,1779.9,29.7,1279.9,5763.38
2017,Barra Bonita,Feijão,5136,1338.6,20.6,1421.4,7300.17
2017,Barra Bonita,Mandioca,2411,1526.4,29.7,14443.6,34823.51
2017,Barra Bonita,Mandioca,4715,2002.1,23.3,13419.9,63274.93
2017,Barra Bonita,Mandioca,1155,1568.4,21.4,13863.3,16012.13
2017,Barra Bonita,Mandioca,436,1009.3,26.4,12473.1,5438.29
2017,Barra Bonita,Mandioca,1844,2173.0,13.2,15586.9,28742.3
2017,Barra Bonita,Mandioca,5969,1460.1,20.6,13857.3,82714.29
2017,Barra Bonita,Cana-de-açúcar,5473,1042.8,25.2,72840.4,398655.51
